,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
4245,-1.0,106100.0,PINA_COLADAS,14938.0,97.0,,,,,14939.0,36.0,14941.0,97.0,,,14938.5,10089.25
4251,-1.0,106200.0,PINA_COLADAS,14937.0,80.0,,,,,14940.0,80.0,,,,,14938.5,10327.75
4253,-1.0,106300.0,PINA_COLADAS,14936.0,87.0,,,,,14939.0,87.0,,,,,14937.5,10606.5
4257,-1.0,106400.0,PINA_COLADAS,14935.0,100.0,,,,,14938.0,27.0,14939.0,73.0,,,14936.5,10671.5
4261,-1.0,106500.0,PINA_COLADAS,14938.0,98.0,,,,,14941.0,39.0,14942.0,59.0,,,14939.5,10032.0
4267,-1.0,106600.0,PINA_COLADAS,14940.0,90.0,,,,,14943.0,90.0,,,,,14941.5,9723.75
4270,-1.0,106700.0,PINA_COLADAS,14941.0,92.0,,,,,14944.0,92.0,,,,,14942.5,9516.75
4272,-1.0,106800.0,PINA_COLADAS,14939.0,85.0,,,,,14942.0,85.0,,,,,14940.5,9870.25
4277,-1.0,106900.0,PINA_COLADAS,14940.0,35.0,14939.0,52.0,,,14942.0,35.0,14943.0,52.0,,,14941.0,9773.25
4282,-1.0,107000.0,PINA_COLADAS,14941.0,104.0,,,,,14944.0,104.0,,,,,14942.5,9531.75
4285,-1.0,107100.0,PINA_COLADAS,14944.0,101.0,,,,,14947.0,101.0,,,,,14945.5,8894.0
4288,-1.0,107200.0,PINA_COLADAS,14942.0,99.0,,,,,14945.0,99.0,,,,,14943.5,9213.25
4293,-1.0,107300.0,PINA_COLADAS,14944.0,27.0,14943.0,74.0,,,14946.0,27.0,14947.0,74.0,,,14945.0,8941.5
4298,-1.0,107400.0,PINA_COLADAS,14943.0,100.0,,,,,14946.0,100.0,,,,,14944.5,9064.75
4302,-1.0,107500.0,PINA_COLADAS,14943.0,20.0,14942.0,67.0,,,14946.0,87.0,,,,,14944.5,9116.0
4304,-1.0,107600.0,PINA_COLADAS,14941.0,97.0,,,,,14944.0,97.0,,,,,14942.5,9418.5
4310,-1.0,107700.0,PINA_COLADAS,14944.0,21.0,14943.0,57.0,,,14946.0,21.0,14947.0,57.0,,,14945.0,8927.5
4314,-1.0,107800.0,PINA_COLADAS,14944.0,85.0,,,,,14947.0,85.0,,,,,14945.5,8812.25
4319,-1.0,107900.0,PINA_COLADAS,14942.0,114.0,,,,,14945.0,114.0,,,,,14943.5,9211.75
4320,-1.0,108000.0,PINA_COLADAS,14944.0,100.0,,,,,14945.0,22.0,14947.0,100.0,,,14944.5,8818.75
4326,-1.0,108100.0,PINA_COLADAS,14945.0,98.0,,,,,14948.0,98.0,,,,,14946.5,8606.0
4330,-1.0,108200.0,PINA_COLADAS,14943.0,34.0,14942.0,55.0,,,14945.0,34.0,14946.0,55.0,,,14944.0,9150.75
4334,-1.0,108300.0,PINA_COLADAS,14943.0,29.0,14942.0,73.0,,,14946.0,102.0,,,,,14944.5,9114.75
4336,-1.0,108400.0,PINA_COLADAS,14943.0,100.0,,,,,14946.0,100.0,,,,,14944.5,9005.5
4342,-1.0,108500.0,PINA_COLADAS,14942.0,85.0,,,,,14945.0,85.0,,,,,14943.5,9291.25
4346,-1.0,108600.0,PINA_COLADAS,14946.0,39.0,14945.0,53.0,,,14948.0,39.0,14949.0,53.0,,,14947.0,8526.25
4350,-1.0,108700.0,PINA_COLADAS,14947.0,79.0,,,,,14950.0,24.0,14951.0,55.0,,,14948.5,8116.25
4352,-1.0,108800.0,PINA_COLADAS,14949.0,95.0,,,,,14952.0,33.0,14953.0,62.0,,,14950.5,7676.5
4358,-1.0,108900.0,PINA_COLADAS,14953.0,26.0,14952.0,54.0,,,14955.0,26.0,14956.0,54.0,,,14954.0,7019.75
4362,-1.0,109000.0,PINA_COLADAS,14950.0,104.0,,,,,14953.0,104.0,,,,,14951.5,7502.0
4365,-1.0,109100.0,PINA_COLADAS,14954.0,95.0,,,,,14957.0,95.0,,,,,14955.5,6688.25
4368,-1.0,109200.0,PINA_COLADAS,14955.0,23.0,14954.0,63.0,,,14958.0,86.0,,,,,14956.5,6547.0
4373,-1.0,109300.0,PINA_COLADAS,14952.0,95.0,,,,,14955.0,30.0,14956.0,65.0,,,14953.5,7040.75
4378,-1.0,109400.0,PINA_COLADAS,14951.0,101.0,,,,,14954.0,101.0,,,,,14952.5,7310.75
4381,-1.0,109500.0,PINA_COLADAS,14946.0,31.0,14945.0,69.0,,,14949.0,100.0,,,,,14947.5,8466.75
4384,-1.0,109600.0,PINA_COLADAS,14946.0,81.0,,,,,14949.0,81.0,,,,,14947.5,8445.0
4389,-1.0,109700.0,PINA_COLADAS,14945.0,33.0,14944.0,92.0,,,14947.0,92.0,,,,,14946.0,8803.0
4394,-1.0,109800.0,PINA_COLADAS,14948.0,87.0,,,,,14951.0,87.0,,,,,14949.5,7968.5
4397,-1.0,109900.0,PINA_COLADAS,14948.0,37.0,14947.0,51.0,,,14950.0,37.0,14951.0,51.0,,,14949.0,8063.5
4400,-1.0,110000.0,PINA_COLADAS,14949.0,92.0,,,,,14952.0,92.0,,,,,14950.5,7741.5
4407,-1.0,110100.0,PINA_COLADAS,14949.0,94.0,,,,,14952.0,38.0,14953.0,56.0,,,14950.5,7692.0
4411,-1.0,110200.0,PINA_COLADAS,14949.0,103.0,,,,,14952.0,30.0,14953.0,73.0,,,14950.5,7684.5
4415,-1.0,110300.0,PINA_COLADAS,14949.0,107.0,,,,,14952.0,40.0,14953.0,67.0,,,14950.5,7688.75
4417,-1.0,110400.0,PINA_COLADAS,14949.0,14.0,14948.0,56.0,,,14951.0,25.0,14952.0,56.0,,,14950.0,7865.0
4423,-1.0,110500.0,PINA_COLADAS,14950.0,100.0,,,,,14953.0,100.0,,,,,14951.5,7505.25
4427,-1.0,110600.0,PINA_COLADAS,14951.0,104.0,,,,,14954.0,104.0,,,,,14952.5,7235.5
4431,-1.0,110700.0,PINA_COLADAS,14953.0,40.0,14952.0,75.0,,,14955.0,40.0,14956.0,75.0,,,14954.0,6964.25
4433,-1.0,110800.0,PINA_COLADAS,14957.0,20.0,14956.0,53.0,,,14959.0,20.0,14960.0,53.0,,,14958.0,6052.25
4439,-1.0,110900.0,PINA_COLADAS,14954.0,98.0,,,,,14957.0,98.0,,,,,14955.5,6625.5
4443,-1.0,111000.0,PINA_COLADAS,14952.0,78.0,,,,,14955.0,78.0,,,,,14953.5,7090.0
4447,-1.0,111100.0,PINA_COLADAS,14955.0,28.0,14954.0,51.0,,,14957.0,28.0,14958.0,51.0,,,14956.0,6494.5
4450,-1.0,111200.0,PINA_COLADAS,14956.0,99.0,,,,,14959.0,99.0,,,,,14957.5,6119.0
4455,-1.0,111300.0,PINA_COLADAS,14956.0,106.0,,,,,14959.0,106.0,,,,,14957.5,6202.0
4456,-1.0,111400.0,PINA_COLADAS,14957.0,28.0,14956.0,97.0,,,14959.0,97.0,,,,,14958.0,6193.0
4460,-1.0,111500.0,PINA_COLADAS,14956.0,38.0,14955.0,96.0,,,14958.0,96.0,,,,,14957.0,6447.75
4465,-1.0,111600.0,PINA_COLADAS,14956.0,40.0,14955.0,55.0,,,14958.0,40.0,14959.0,55.0,,,14957.0,6281.0
4471,-1.0,111700.0,PINA_COLADAS,14956.0,84.0,,,,,14959.0,84.0,,,,,14957.5,6118.5
4472,-1.0,111800.0,PINA_COLADAS,14953.0,28.0,14952.0,71.0,,,14955.0,28.0,14956.0,71.0,,,14954.0,6963.0
4476,-1.0,111900.0,PINA_COLADAS,14954.0,102.0,,,,,14957.0,102.0,,,,,14955.5,6642.25
4482,-1.0,112000.0,PINA_COLADAS,14955.0,99.0,,,,,14958.0,99.0,,,,,14956.5,6453.75
4486,-1.0,112100.0,PINA_COLADAS,14960.0,24.0,14959.0,34.0,14958.0,55.0,14961.0,34.0,14962.0,55.0,,,14960.5,5597.75
4488,-1.0,112200.0,PINA_COLADAS,14953.0,90.0,,,,,14956.0,90.0,,,,,14954.5,6895.25
4492,-1.0,112300.0,PINA_COLADAS,14954.0,86.0,,,,,14957.0,86.0,,,,,14955.5,6579.25
4499,-1.0,112400.0,PINA_COLADAS,14953.0,74.0,,,,,14956.0,74.0,,,,,14954.5,6803.25
4502,-1.0,112500.0,PINA_COLADAS,14952.0,107.0,,,,,14955.0,107.0,,,,,14953.5,7086.75
4504,-1.0,112600.0,PINA_COLADAS,14952.0,86.0,,,,,14955.0,86.0,,,,,14953.5,7109.75
4508,-1.0,112700.0,PINA_COLADAS,14950.0,87.0,,,,,14953.0,87.0,,,,,14951.5,7476.75
4514,-1.0,112800.0,PINA_COLADAS,14953.0,95.0,,,,,14956.0,95.0,,,,,14954.5,6899.75
4518,-1.0,112900.0,PINA_COLADAS,14949.0,95.0,,,,,14952.0,95.0,,,,,14950.5,7719.25
4520,-1.0,113000.0,PINA_COLADAS,14950.0,32.0,14949.0,53.0,,,14953.0,85.0,,,,,14951.5,7591.0
4524,-1.0,113100.0,PINA_COLADAS,14954.0,96.0,,,,,14957.0,96.0,,,,,14955.5,6593.75
4530,-1.0,113200.0,PINA_COLADAS,14958.0,92.0,,,,,14961.0,92.0,,,,,14959.5,5679.5
4534,-1.0,113300.0,PINA_COLADAS,14958.0,37.0,14957.0,65.0,,,14960.0,37.0,14961.0,65.0,,,14959.0,5851.25
4537,-1.0,113400.0,PINA_COLADAS,14958.0,82.0,,,,,14961.0,82.0,,,,,14959.5,5696.75
4540,-1.0,113500.0,PINA_COLADAS,14957.0,77.0,,,,,14960.0,77.0,,,,,14958.5,5951.0
4545,-1.0,113600.0,PINA_COLADAS,14957.0,110.0,,,,,14960.0,110.0,,,,,14958.5,5973.25
4549,-1.0,113700.0,PINA_COLADAS,14953.0,30.0,14952.0,27.0,14951.0,50.0,14954.0,27.0,14955.0,50.0,,,14953.5,7170.5
4552,-1.0,113800.0,PINA_COLADAS,14950.0,96.0,,,,,14953.0,22.0,14954.0,74.0,,,14951.5,7441.0
4556,-1.0,113900.0,PINA_COLADAS,14948.0,99.0,,,,,14951.0,99.0,,,,,14949.5,8031.25
4561,-1.0,114000.0,PINA_COLADAS,14950.0,22.0,14949.0,33.0,14948.0,67.0,14951.0,33.0,14952.0,67.0,,,14950.5,7841.75
4565,-1.0,114100.0,PINA_COLADAS,14950.0,96.0,,,,,14953.0,96.0,,,,,14951.5,7548.0
4568,-1.0,114200.0,PINA_COLADAS,14949.0,39.0,14948.0,50.0,,,14952.0,89.0,,,,,14950.5,7825.0
4572,-1.0,114300.0,PINA_COLADAS,14944.0,91.0,,,,,14947.0,91.0,,,,,14945.5,8815.5
4577,-1.0,114400.0,PINA_COLADAS,14945.0,24.0,14944.0,53.0,,,14947.0,24.0,14948.0,53.0,,,14946.0,8743.25
4582,-1.0,114500.0,PINA_COLADAS,14949.0,39.0,14948.0,54.0,,,14951.0,39.0,14952.0,54.0,,,14950.0,7867.5
4586,-1.0,114600.0,PINA_COLADAS,14949.0,36.0,14948.0,60.0,,,14951.0,36.0,14952.0,60.0,,,14950.0,7836.25
4589,-1.0,114700.0,PINA_COLADAS,14945.0,85.0,,,,,14948.0,22.0,14949.0,63.0,,,14946.5,8569.25
4595,-1.0,114800.0,PINA_COLADAS,14943.0,106.0,,,,,14946.0,106.0,,,,,14944.5,9065.0
4597,-1.0,114900.0,PINA_COLADAS,14943.0,37.0,14942.0,59.0,,,14945.0,37.0,14946.0,59.0,,,14944.0,9223.25
4601,-1.0,115000.0,PINA_COLADAS,14941.0,76.0,,,,,14944.0,76.0,,,,,14942.5,9486.5
4605,-1.0,115100.0,PINA_COLADAS,14942.0,89.0,,,,,14945.0,89.0,,,,,14943.5,9250.25
4611,-1.0,115200.0,PINA_COLADAS,14940.0,77.0,,,,,14943.0,77.0,,,,,14941.5,9777.25
4613,-1.0,115300.0,PINA_COLADAS,14941.0,25.0,14940.0,75.0,,,14943.0,25.0,14944.0,75.0,,,14942.0,9635.25
4617,-1.0,115400.0,PINA_COLADAS,14941.0,30.0,14940.0,57.0,,,14943.0,30.0,14944.0,57.0,,,14942.0,9648.25
4621,-1.0,115500.0,PINA_COLADAS,14941.0,27.0,14940.0,75.0,,,14943.0,27.0,14944.0,75.0,,,14942.0,9647.0
4626,-1.0,115600.0,PINA_COLADAS,14938.0,97.0,,,,,14941.0,97.0,,,,,14939.5,10239.0
4630,-1.0,115700.0,PINA_COLADAS,14936.0,93.0,,,,,14939.0,93.0,,,,,14937.5,10646.0
4632,-1.0,115800.0,PINA_COLADAS,14938.0,78.0,,,,,14941.0,78.0,,,,,14939.5,10280.5
4637,-1.0,115900.0,PINA_COLADAS,14938.0,31.0,14937.0,65.0,,,14940.0,31.0,14941.0,65.0,,,14939.0,10312.25
4642,-1.0,116000.0,PINA_COLADAS,14938.0,76.0,,,,,14941.0,76.0,,,,,14939.5,10161.75
4645,-1.0,116100.0,PINA_COLADAS,14935.0,33.0,14934.0,109.0,,,14937.0,34.0,14938.0,75.0,,,14936.0,11044.25
4648,-1.0,116200.0,PINA_COLADAS,14930.0,87.0,,,,,14933.0,87.0,,,,,14931.5,12071.0
4653,-1.0,116300.0,PINA_COLADAS,14928.0,95.0,,,,,14931.0,95.0,,,,,14929.5,12477.5
4658,-1.0,116400.0,PINA_COLADAS,14928.0,85.0,,,,,14931.0,27.0,14932.0,58.0,,,14929.5,12430.75
4662,-1.0,116500.0,PINA_COLADAS,14925.0,23.0,14924.0,88.0,,,14927.0,88.0,,,,,14926.0,13389.75
4664,-1.0,116600.0,PINA_COLADAS,14924.0,21.0,14923.0,69.0,,,14927.0,90.0,,,,,14925.5,13513.0
4671,-1.0,116700.0,PINA_COLADAS,14925.0,20.0,14924.0,61.0,,,14928.0,81.0,,,,,14926.5,13281.5
4674,-1.0,116800.0,PINA_COLADAS,14925.0,32.0,14924.0,64.0,,,14928.0,96.0,,,,,14926.5,13274.0
4678,-1.0,116900.0,PINA_COLADAS,14925.0,104.0,,,,,14928.0,104.0,,,,,14926.5,13152.5
4680,-1.0,117000.0,PINA_COLADAS,14928.0,40.0,14927.0,54.0,,,14930.0,40.0,14931.0,54.0,,,14929.0,12612.75
4686,-1.0,117100.0,PINA_COLADAS,14927.0,97.0,,,,,14930.0,97.0,,,,,14928.5,12724.75
4690,-1.0,117200.0,PINA_COLADAS,14926.0,99.0,,,,,14927.0,39.0,14929.0,99.0,,,14926.5,12977.5
4694,-1.0,117300.0,PINA_COLADAS,14928.0,6.0,14926.0,97.0,,,14929.0,97.0,,,,,14928.5,12924.25
4696,-1.0,117400.0,PINA_COLADAS,14921.0,84.0,,,,,14924.0,34.0,14925.0,50.0,,,14922.5,14068.75
4702,-1.0,117500.0,PINA_COLADAS,14917.0,24.0,14916.0,56.0,,,14919.0,24.0,14920.0,56.0,,,14918.0,15238.75
4706,-1.0,117600.0,PINA_COLADAS,14917.0,103.0,,,,,14920.0,103.0,,,,,14918.5,15104.0
4710,-1.0,117700.0,PINA_COLADAS,14916.0,101.0,,,,,14919.0,101.0,,,,,14917.5,15306.75
4712,-1.0,117800.0,PINA_COLADAS,14921.0,79.0,,,,,14924.0,22.0,14925.0,57.0,,,14922.5,14077.5
4718,-1.0,117900.0,PINA_COLADAS,14922.0,86.0,,,,,14925.0,86.0,,,,,14923.5,13854.0
4722,-1.0,118000.0,PINA_COLADAS,14922.0,90.0,,,,,14925.0,90.0,,,,,14923.5,13931.5
4725,-1.0,118100.0,PINA_COLADAS,14920.0,90.0,,,,,14923.0,29.0,14924.0,61.0,,,14921.5,14298.0
4728,-1.0,118200.0,PINA_COLADAS,14919.0,93.0,,,,,14922.0,93.0,,,,,14920.5,14658.25
4733,-1.0,118300.0,PINA_COLADAS,14919.0,81.0,,,,,14922.0,81.0,,,,,14920.5,14554.5
4738,-1.0,118400.0,PINA_COLADAS,14918.0,39.0,14917.0,56.0,,,14920.0,39.0,14921.0,56.0,,,14919.0,14991.25
4741,-1.0,118500.0,PINA_COLADAS,14918.0,110.0,,,,,14921.0,110.0,,,,,14919.5,14862.25
4744,-1.0,118600.0,PINA_COLADAS,14919.0,78.0,,,,,14922.0,78.0,,,,,14920.5,14663.0
4749,-1.0,118700.0,PINA_COLADAS,14918.0,92.0,,,,,14921.0,92.0,,,,,14919.5,14886.0
4754,-1.0,118800.0,PINA_COLADAS,14917.0,89.0,,,,,14920.0,89.0,,,,,14918.5,15098.0
4757,-1.0,118900.0,PINA_COLADAS,14915.0,97.0,,,,,14918.0,97.0,,,,,14916.5,15638.0
4761,-1.0,119000.0,PINA_COLADAS,14912.0,97.0,,,,,14915.0,97.0,,,,,14913.5,16281.5
4767,-1.0,119100.0,PINA_COLADAS,14912.0,84.0,,,,,14915.0,84.0,,,,,14913.5,16285.5
4771,-1.0,119200.0,PINA_COLADAS,14911.0,97.0,,,,,14914.0,97.0,,,,,14912.5,16572.25
4775,-1.0,119300.0,PINA_COLADAS,14913.0,97.0,,,,,14916.0,97.0,,,,,14914.5,16089.25
4777,-1.0,119400.0,PINA_COLADAS,14915.0,84.0,,,,,14918.0,84.0,,,,,14916.5,15616.5
4783,-1.0,119500.0,PINA_COLADAS,14913.0,80.0,,,,,14916.0,22.0,14917.0,58.0,,,14914.5,15948.25
4787,-1.0,119600.0,PINA_COLADAS,14912.0,39.0,14911.0,73.0,,,14915.0,112.0,,,,,14913.5,16350.0
4791,-1.0,119700.0,PINA_COLADAS,14915.0,26.0,14914.0,53.0,,,14918.0,79.0,,,,,14916.5,15660.5
4793,-1.0,119800.0,PINA_COLADAS,14916.0,103.0,,,,,14919.0,103.0,,,,,14917.5,15351.25
4799,-1.0,119900.0,PINA_COLADAS,14919.0,102.0,,,,,14922.0,102.0,,,,,14920.5,14573.25
4803,-1.0,120000.0,PINA_COLADAS,14919.0,79.0,,,,,14922.0,79.0,,,,,14920.5,14607.5
4804,-1.0,120100.0,PINA_COLADAS,14920.0,99.0,,,,,14923.0,99.0,,,,,14921.5,14404.25
4809,-1.0,120200.0,PINA_COLADAS,14921.0,23.0,14920.0,51.0,,,14923.0,23.0,14924.0,51.0,,,14922.0,14252.75
4815,-1.0,120300.0,PINA_COLADAS,14922.0,90.0,,,,,14925.0,90.0,,,,,14923.5,13874.5
4816,-1.0,120400.0,PINA_COLADAS,14920.0,93.0,,,,,14923.0,93.0,,,,,14921.5,14364.0
4820,-1.0,120500.0,PINA_COLADAS,14918.0,102.0,,,,,14921.0,29.0,14922.0,73.0,,,14919.5,14777.75
4825,-1.0,120600.0,PINA_COLADAS,14917.0,13.0,14916.0,62.0,,,14920.0,82.0,,,,,14918.5,15181.5
4831,-1.0,120700.0,PINA_COLADAS,14918.0,23.0,14917.0,69.0,,,14920.0,23.0,14921.0,69.0,,,14919.0,14944.5
4832,-1.0,120800.0,PINA_COLADAS,14915.0,29.0,14914.0,68.0,,,14917.0,29.0,14918.0,68.0,,,14916.0,15685.75
4836,-1.0,120900.0,PINA_COLADAS,14914.0,78.0,,,,,14917.0,78.0,,,,,14915.5,15804.5
4842,-1.0,121000.0,PINA_COLADAS,14913.0,110.0,,,,,14916.0,110.0,,,,,14914.5,15988.75
4846,-1.0,121100.0,PINA_COLADAS,14918.0,32.0,14917.0,102.0,,,14920.0,28.0,14921.0,74.0,,,14919.0,15010.75
4849,-1.0,121200.0,PINA_COLADAS,14920.0,23.0,14919.0,65.0,,,14922.0,23.0,14923.0,65.0,,,14921.0,14492.25
4852,-1.0,121300.0,PINA_COLADAS,14920.0,95.0,,,,,14923.0,95.0,,,,,14921.5,14375.5
4858,-1.0,121400.0,PINA_COLADAS,14914.0,81.0,,,,,14917.0,81.0,,,,,14915.5,15762.5
4862,-1.0,121500.0,PINA_COLADAS,14913.0,37.0,14912.0,68.0,,,14915.0,37.0,14916.0,68.0,,,14914.0,16179.75
4864,-1.0,121600.0,PINA_COLADAS,14915.0,102.0,,,,,14916.0,36.0,14918.0,102.0,,,14915.5,15545.75
4868,-1.0,121700.0,PINA_COLADAS,14914.0,87.0,,,,,14917.0,87.0,,,,,14915.5,15792.5
4874,-1.0,121800.0,PINA_COLADAS,14913.0,109.0,,,,,14916.0,109.0,,,,,14914.5,16084.75
4878,-1.0,121900.0,PINA_COLADAS,14913.0,96.0,,,,,14916.0,96.0,,,,,14914.5,16080.25
4880,-1.0,122000.0,PINA_COLADAS,14913.0,25.0,14912.0,63.0,,,14915.0,25.0,14916.0,63.0,,,14914.0,16179.25
4884,-1.0,122100.0,PINA_COLADAS,14910.0,87.0,,,,,14913.0,87.0,,,,,14911.5,16714.5
4890,-1.0,122200.0,PINA_COLADAS,14910.0,106.0,,,,,14911.0,29.0,14913.0,106.0,,,14910.5,16848.25
4894,-1.0,122300.0,PINA_COLADAS,14908.0,100.0,,,,,14911.0,100.0,,,,,14909.5,17263.75
4897,-1.0,122400.0,PINA_COLADAS,14911.0,33.0,14910.0,58.0,,,14913.0,33.0,14914.0,58.0,,,14912.0,16687.25
4900,-1.0,122500.0,PINA_COLADAS,14911.0,38.0,14910.0,61.0,,,14913.0,38.0,14914.0,61.0,,,14912.0,16649.0
4905,-1.0,122600.0,PINA_COLADAS,14911.0,32.0,14910.0,53.0,,,14913.0,32.0,14914.0,53.0,,,14912.0,16688.0
4909,-1.0,122700.0,PINA_COLADAS,14909.0,94.0,,,,,14912.0,94.0,,,,,14910.5,17050.0
4912,-1.0,122800.0,PINA_COLADAS,14912.0,87.0,,,,,14915.0,87.0,,,,,14913.5,16323.5
4916,-1.0,122900.0,PINA_COLADAS,14913.0,34.0,14912.0,70.0,,,14914.0,20.0,14915.0,34.0,14916.0,70.0,14913.5,16160.5
4921,-1.0,123000.0,PINA_COLADAS,14909.0,75.0,,,,,14912.0,75.0,,,,,14910.5,17005.25
4925,-1.0,123100.0,PINA_COLADAS,14911.0,81.0,,,,,14914.0,81.0,,,,,14912.5,16609.75
4928,-1.0,123200.0,PINA_COLADAS,14911.0,93.0,,,,,14914.0,93.0,,,,,14912.5,16538.75
4932,-1.0,123300.0,PINA_COLADAS,14913.0,78.0,,,,,14916.0,78.0,,,,,14914.5,16075.75
4939,-1.0,123400.0,PINA_COLADAS,14914.0,93.0,,,,,14917.0,93.0,,,,,14915.5,15802.25
4942,-1.0,123500.0,PINA_COLADAS,14915.0,80.0,,,,,14918.0,80.0,,,,,14916.5,15572.5
4945,-1.0,123600.0,PINA_COLADAS,14915.0,36.0,14914.0,72.0,,,14918.0,108.0,,,,,14916.5,15639.25
4949,-1.0,123700.0,PINA_COLADAS,14912.0,36.0,14911.0,50.0,,,14914.0,36.0,14915.0,50.0,,,14913.0,16412.5
4955,-1.0,123800.0,PINA_COLADAS,14912.0,25.0,14911.0,69.0,,,14915.0,94.0,,,,,14913.5,16379.25
4957,-1.0,123900.0,PINA_COLADAS,14912.0,56.0,14911.0,62.0,,,14914.0,25.0,14915.0,62.0,,,14913.0,16441.0
4961,-1.0,124000.0,PINA_COLADAS,14911.0,91.0,,,,,14914.0,91.0,,,,,14912.5,16507.75
4965,-1.0,124100.0,PINA_COLADAS,14909.0,90.0,,,,,14912.0,23.0,14913.0,67.0,,,14910.5,16958.0
4971,-1.0,124200.0,PINA_COLADAS,14910.0,27.0,14909.0,64.0,,,14913.0,91.0,,,,,14911.5,16880.5
4973,-1.0,124300.0,PINA_COLADAS,14908.0,90.0,,,,,14911.0,90.0,,,,,14909.5,17216.75
4977,-1.0,124400.0,PINA_COLADAS,14910.0,36.0,14909.0,68.0,,,14912.0,36.0,14913.0,68.0,,,14911.0,16924.25
4982,-1.0,124500.0,PINA_COLADAS,14909.0,85.0,,,,,14910.0,20.0,14912.0,85.0,,,14909.5,16997.25
4986,-1.0,124600.0,PINA_COLADAS,14910.0,27.0,14909.0,52.0,,,14913.0,79.0,,,,,14911.5,16871.25
4989,-1.0,124700.0,PINA_COLADAS,14911.0,26.0,14910.0,97.0,,,14913.0,97.0,,,,,14912.0,16750.0
4992,-1.0,124800.0,PINA_COLADAS,14908.0,32.0,14907.0,68.0,,,14911.0,100.0,,,,,14909.5,17354.0
4997,-1.0,124900.0,PINA_COLADAS,14907.0,96.0,,,,,14910.0,96.0,,,,,14908.5,17531.75
5002,-1.0,125000.0,PINA_COLADAS,14909.0,98.0,,,,,14912.0,98.0,,,,,14910.5,16996.0
5005,-1.0,125100.0,PINA_COLADAS,14910.0,94.0,,,,,14913.0,94.0,,,,,14911.5,16774.5
5008,-1.0,125200.0,PINA_COLADAS,14908.0,99.0,,,,,14911.0,99.0,,,,,14909.5,17293.5
5014,-1.0,125300.0,PINA_COLADAS,14908.0,92.0,,,,,14911.0,92.0,,,,,14909.5,17346.0
5018,-1.0,125400.0,PINA_COLADAS,14906.0,22.0,14905.0,112.0,,,14908.0,112.0,,,,,14907.0,18050.25
5022,-1.0,125500.0,PINA_COLADAS,14902.0,104.0,,,,,14903.0,39.0,14905.0,104.0,,,14902.5,18760.0
5024,-1.0,125600.0,PINA_COLADAS,14901.0,35.0,14900.0,70.0,,,14903.0,35.0,14904.0,70.0,,,14902.0,19101.75
5031,-1.0,125700.0,PINA_COLADAS,14900.0,78.0,,,,,14903.0,78.0,,,,,14901.5,19178.0
5034,-1.0,125800.0,PINA_COLADAS,14901.0,100.0,,,,,14904.0,100.0,,,,,14902.5,18929.0
5038,-1.0,125900.0,PINA_COLADAS,14903.0,84.0,,,,,14906.0,84.0,,,,,14904.5,18555.25
5040,-1.0,126000.0,PINA_COLADAS,14900.0,86.0,,,,,14901.0,22.0,14903.0,86.0,,,14900.5,19203.75
5046,-1.0,126100.0,PINA_COLADAS,14901.0,33.0,14900.0,61.0,,,14904.0,94.0,,,,,14902.5,19069.25
5050,-1.0,126200.0,PINA_COLADAS,14900.0,64.0,,,,,14901.0,2.0,14903.0,36.0,14904.0,64.0,14900.5,19082.75
5054,-1.0,126300.0,PINA_COLADAS,14897.0,114.0,,,,,14900.0,114.0,,,,,14898.5,20015.0
5056,-1.0,126400.0,PINA_COLADAS,14896.0,88.0,,,,,14899.0,88.0,,,,,14897.5,20401.0
5062,-1.0,126500.0,PINA_COLADAS,14894.0,91.0,,,,,14897.0,91.0,,,,,14895.5,20960.5
5066,-1.0,126600.0,PINA_COLADAS,14896.0,81.0,,,,,14899.0,81.0,,,,,14897.5,20323.25
5071,-1.0,126700.0,PINA_COLADAS,14894.0,37.0,14893.0,60.0,,,14896.0,37.0,14897.0,60.0,,,14895.0,21018.25
5072,-1.0,126800.0,PINA_COLADAS,14894.0,74.0,,,,,14897.0,74.0,,,,,14895.5,20986.0
5077,-1.0,126900.0,PINA_COLADAS,14894.0,93.0,,,,,14897.0,93.0,,,,,14895.5,20861.25
5082,-1.0,127000.0,PINA_COLADAS,14895.0,90.0,,,,,14898.0,90.0,,,,,14896.5,20645.0
5085,-1.0,127100.0,PINA_COLADAS,14896.0,101.0,,,,,14899.0,101.0,,,,,14897.5,20381.5
5088,-1.0,127200.0,PINA_COLADAS,14896.0,90.0,,,,,14899.0,90.0,,,,,14897.5,20335.0
5093,-1.0,127300.0,PINA_COLADAS,14894.0,101.0,,,,,14897.0,101.0,,,,,14895.5,20866.5
5098,-1.0,127400.0,PINA_COLADAS,14892.0,29.0,14891.0,64.0,,,14894.0,29.0,14895.0,64.0,,,14893.0,21634.0
5101,-1.0,127500.0,PINA_COLADAS,14893.0,104.0,,,,,14896.0,104.0,,,,,14894.5,21176.75
5104,-1.0,127600.0,PINA_COLADAS,14890.0,103.0,,,,,14893.0,103.0,,,,,14891.5,22066.75
5109,-1.0,127700.0,PINA_COLADAS,14887.0,97.0,,,,,14890.0,97.0,,,,,14888.5,22788.0
